# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 %IGC 
0.0	0.118609406953	0	0	0	0	0.0
0.00052339409881	0.120654396728	1	0	0	0	0.0
0.000691094128615	0.120654396728	1	1	1	0	0.666666666667
0.00293452554727	0.120654396728	1	2	1	0	0.8
0.00401556354763	0.120654396728	1	3	1	0	0.857142857143
0.00482741446826	0.118609406953	2	3	1	0	0.75
0.00551597698052	0.118609406953	3	3	1	0	0.666666666667
0.00656033627791	0.120654396728	4	3	1	0	0.6
0.00765390704231	0.122699386503	5	3	1	0	0.545454545455
0.00767375629579	0.124744376278	6	3	1	0	0.5
0.0101402474535	0.126789366053	7	3	1	0	0.461538461538
0.0146276286594	0.124744376278	8	3	1	0	0.428571428571
0.0155786130755	0.126789366053	9	3	1	0	0.4
0.0175284204326	0.126789366053	9	4	1	0	0.470588235294
0.0175711272084	0.126789366053	9	5	1	0	0.526315789474
0.0182390005307	0.126789366053	9	6	1	0	0.571428571429
0.0185193860685	0.126789366053	9	7	1	0	0.608695652174
0.0198745328123	0.126789366053	9	8	1	0	0.64
0.0227721298809	0.128834355828	10	8	1	0	0.615384615385
0.0235640490291	0.130879345603	11	8	1	0	0.592592592593
0.0236774123844	0.132924335378	12	8	1	0	0.571428571429
0.0237325514879	0.132924335378	12	9	1	0	0.6
0.0240235223591	0.132924335378	12	10	1	0	0.625
0.0260231833251	0.132924335378	12	11	1	0	0.647058823529
0.026681677733	0.134969325153	13	11	1	0	0.628571428571
0.0267469389525	0.137014314928	14	11	1	0	0.611111111111
0.0267535658045	0.139059304703	15	11	1	0	0.594594594595
0.028280972442	0.139059304703	15	12	1	0	0.615384615385
0.0296110441306	0.137014314928	16	12	1	0	0.6
