# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0368098159509	0	0	0	0	0	0.0
0.0034325514073	0.038854805726	1	0	0	0	0	0.0
0.00540234608686	0.040899795501	2	0	0	0	0	0.0
0.00648246666362	0.0429447852761	3	0	0	0	0	0.0
0.00710387846602	0.0449897750511	4	0	0	0	0	0.0
0.00828151150342	0.0429447852761	5	0	0	0	0	0.0
0.00890687718089	0.0449897750511	6	0	0	0	0	0.0
0.0113664332758	0.0470347648262	7	0	0	0	0	0.0
0.0126419006549	0.0490797546012	8	0	0	0	0	0.0
0.0136191266364	0.0470347648262	9	0	0	0	0	0.0
0.0137093502424	0.0490797546012	10	0	0	0	0	0.0
0.0146768680224	0.0511247443763	11	0	0	0	0	0.0
0.015810766033	0.0531697341513	12	0	0	0	0	0.0
0.0162847253026	0.0552147239264	13	0	0	0	0	0.0
0.0225242441779	0.0572597137014	14	0	0	0	0	0.0
0.0231760041521	0.0552147239264	15	0	0	0	0	0.0
0.026439069529	0.0572597137014	16	0	0	0	0	0.0
0.0302442320289	0.0593047034765	17	0	0	0	0	0.0
0.0312241025765	0.0613496932515	18	0	0	0	0	0.0
0.0353816780824	0.0633946830266	19	0	0	0	0	0.0
0.0401500615703	0.0654396728016	20	0	0	0	0	0.0
0.0425804408718	0.0674846625767	21	0	0	0	0	0.0
0.0452589500087	0.0695296523517	22	0	0	0	0	0.0
0.0454328099687	0.0715746421268	23	0	0	0	0	0.0
0.0467754210355	0.0736196319018	24	0	0	0	0	0.0
0.0469404353806	0.0756646216769	25	0	0	0	0	0.0
0.0476205471043	0.0777096114519	26	0	0	0	0	0.0
0.0513600304025	0.079754601227	27	0	0	0	0	0.0
0.0536093053077	0.081799591002	28	0	0	0	0	0.0
