# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0	0	0	0	0	0	0.0
0.000902090745405	0.00204498977505	1	0	0	0	0	0.0
0.0105131361537	0.0040899795501	2	0	0	0	0	0.0
0.0105870389593	0.00613496932515	3	0	0	0	0	0.0
0.0157959180489	0.0081799591002	4	0	0	0	0	0.0
0.0165353184713	0.0102249488753	5	0	0	0	0	0.0
0.0176288468773	0.0122699386503	6	0	0	0	0	0.0
0.0238469417518	0.0143149284254	7	0	0	0	0	0.0
0.0268482530795	0.0163599182004	8	0	0	0	0	0.0
0.0277058687167	0.0184049079755	9	0	0	0	0	0.0
0.0317922088825	0.0204498977505	10	0	0	0	0	0.0
0.0323382490881	0.0184049079755	11	0	0	0	0	0.0
0.0329086858881	0.0204498977505	12	0	0	0	0	0.0
0.0365008118361	0.0184049079755	13	0	0	0	0	0.0
0.0366842516364	0.0204498977505	14	0	0	0	0	0.0
0.0427339148877	0.0224948875256	15	0	0	0	0	0.0
0.0473344457527	0.0245398773006	16	0	0	0	0	0.0
0.0541302224422	0.0265848670757	17	0	0	0	0	0.0
0.0566598858127	0.0286298568507	18	0	0	0	0	0.0
0.0661386448448	0.0306748466258	19	0	0	0	0	0.0
0.0664249992966	0.0286298568507	20	0	0	0	0	0.0
0.0678655866808	0.0265848670757	21	0	0	0	0	0.0
0.0683794669065	0.0286298568507	22	0	0	0	0	0.0
0.0694784358035	0.0306748466258	23	0	0	0	0	0.0
0.0701623113668	0.0286298568507	24	0	0	0	0	0.0
0.0777108265655	0.0306748466258	25	0	0	0	0	0.0
0.0841029894029	0.0327198364008	26	0	0	0	0	0.0
0.0871500880547	0.0347648261759	27	0	0	0	0	0.0
0.0894398396045	0.0368098159509	28	0	0	0	0	0.0
0.0901428329052	0.038854805726	29	0	0	0	0	0.0
0.0969221362201	0.0368098159509	30	0	0	0	0	0.0
0.0982814246012	0.038854805726	31	0	0	0	0	0.0
0.0986244264159	0.040899795501	32	0	0	0	0	0.0
0.106287442751	0.0429447852761	33	0	0	0	0	0.0
0.11289680099	0.0449897750511	34	0	0	0	0	0.0
0.113003915586	0.0470347648262	35	0	0	0	0	0.0
0.114194718244	0.0490797546012	36	0	0	0	0	0.0
0.121877325125	0.0511247443763	37	0	0	0	0	0.0
0.127570274181	0.0531697341513	38	0	0	0	0	0.0
0.127856875925	0.0552147239264	39	0	0	0	0	0.0
0.129808310449	0.0572597137014	40	0	0	0	0	0.0
0.134850863431	0.0593047034765	41	0	0	0	0	0.0
0.146090144119	0.0613496932515	42	0	0	0	0	0.0
0.147243708147	0.0633946830266	43	0	0	0	0	0.0
0.1483162171	0.0654396728016	44	0	0	0	0	0.0
0.148538447509	0.0674846625767	45	0	0	0	0	0.0
0.153332789339	0.0695296523517	46	0	0	0	0	0.0
0.154142180067	0.0715746421268	47	0	0	0	0	0.0
0.155779000598	0.0695296523517	48	0	0	0	0	0.0
0.160989421268	0.0674846625767	49	0	0	0	0	0.0
0.162527450632	0.0654396728016	50	0	0	0	0	0.0
0.16917984579	0.0674846625767	51	0	0	0	0	0.0
0.169535907445	0.0695296523517	52	0	0	0	0	0.0
0.185502940932	0.0715746421268	53	0	0	0	0	0.0
0.193151495639	0.0736196319018	54	0	0	0	0	0.0
0.196728799733	0.0756646216769	55	0	0	0	0	0.0
0.198527441957	0.0736196319018	56	0	0	0	0	0.0
0.199819713195	0.0756646216769	57	0	0	0	0	0.0
0.200102656061	0.0777096114519	58	0	0	0	0	0.0
0.200859114957	0.079754601227	59	0	0	0	0	0.0
0.207090025742	0.079754601227	60	0	0	0	0	0.0
0.212847465903	0.081799591002	61	0	0	0	0	0.0
0.213977274126	0.0838445807771	62	0	0	0	0	0.0
0.214078278344	0.0858895705521	63	0	0	0	0	0.0
